user_id,video_id,video_duration,watch_time,liked,commented,subscribed_after,category,device,watch_time_of_day,recommended,clicked,timestamp,watch_percent
20059,47486,1963,1963.0,0,0,0,Sports,Desktop,Evening,1,0,2023-03-03 15:48:48,1.0
95943,15293,314,314.0,0,0,1,Tech,TV,Morning,0,0,2023-10-25 23:21:12,1.0
50724,1416,2737,2737.0,1,0,0,Music,Tablet,Afternoon,0,1,2023-08-10 18:15:51,1.0
26913,42635,675,675.0,1,0,0,Gaming,Desktop,Evening,0,0,2023-01-31 19:04:09,1.0
12265,4475,447,447.0,0,0,0,Gaming,Mobile,Afternoon,0,0,2023-05-19 22:48:52,1.0
67928,13377,1117,54.0,1,0,1,Lifestyle,Tablet,Afternoon,0,0,2025-07-17 06:16:28,0.048343777976723366
57195,26966,251,251.0,0,0,0,News,Tablet,Night,1,0,2023-10-03 11:22:01,1.0
91983,17855,420,9.0,1,0,0,Gaming,Tablet,Afternoon,0,0,2023-07-10 23:35:02,0.02142857142857143
93707,17444,3027,3027.0,1,0,0,Sports,TV,Morning,1,0,2025-04-29 11:40:52,1.0
6367,30010,1012,296.0,0,0,0,News,Desktop,Night,0,0,2024-11-29 01:31:55,0.2924901185770751
12138,25995,2550,2550.0,0,0,0,Tech,TV,Night,1,0,2024-06-20 02:17:37,1.0
12872,27905,3288,3069.0,0,0,0,Gaming,Desktop,Night,0,0,2023-11-08 11:59:12,0.9333941605839416
237,48460,691,691.0,1,0,0,Gaming,Mobile,Night,0,0,2024-03-16 20:15:25,1.0
72995,37717,2337,1043.0,1,0,0,Education,Tablet,Morning,0,0,2025-03-27 06:03:02,0.4462986735130509
62008,10607,3248,1280.0,0,0,0,Comedy,Mobile,Night,0,0,2024-02-02 23:46:44,0.39408866995073893
11978,20711,3255,3230.0,0,0,0,News,Desktop,Afternoon,0,0,2025-09-24 18:06:31,0.9923195084485407
21375,48070,2532,807.0,0,0,0,Education,TV,Morning,0,0,2024-07-09 16:02:38,0.3187203791469194
58376,47730,1997,641.0,0,1,0,Gaming,Tablet,Night,0,1,2024-01-23 10:52:03,0.32098147220831247
56408,47648,2163,1339.0,0,0,0,Comedy,Tablet,Evening,0,0,2023-05-27 17:17:30,0.6190476190476191
18154,48522,505,505.0,0,0,0,Music,Desktop,Night,1,1,2024-12-30 11:12:10,1.0
41569,3736,737,737.0,0,0,0,Comedy,Mobile,Morning,1,0,2025-02-28 00:48:02,1.0
47282,42488,782,782.0,1,0,0,Music,Mobile,Night,0,0,2025-09-05 15:02:09,1.0
74645,5363,690,336.0,1,0,0,Gaming,Tablet,Evening,1,0,2023-12-14 00:51:54,0.48695652173913045
72255,6195,3277,1181.0,0,0,0,Gaming,Mobile,Afternoon,0,0,2024-05-23 05:17:46,0.3603906011595972
56817,45079,238,238.0,0,0,0,News,TV,Evening,0,0,2025-04-03 06:21:25,1.0
4921,25481,1738,144.0,0,0,1,Comedy,Desktop,Afternoon,1,0,2023-04-02 01:53:26,0.08285385500575373
91470,44266,1128,968.0,0,0,0,Sports,Tablet,Afternoon,0,0,2025-06-17 05:04:17,0.8581560283687943
46678,39343,1795,347.0,1,0,0,News,TV,Morning,1,0,2025-02-18 21:25:06,0.19331476323119778
63333,42007,1691,1691.0,1,0,0,Gaming,Tablet,Evening,0,0,2023-05-07 00:19:26,1.0
8424,27201,1205,1205.0,0,0,0,Lifestyle,Desktop,Morning,1,1,2023-02-22 20:47:52,1.0
91743,48255,274,274.0,0,0,0,Music,Mobile,Evening,0,0,2023-10-15 16:19:31,1.0
88691,30471,3430,1404.0,1,0,0,Comedy,Mobile,Night,0,0,2024-01-04 20:05:56,0.40932944606413996
20576,24464,2556,2369.0,1,0,0,Sports,Desktop,Afternoon,0,0,2024-05-31 00:20:26,0.9268388106416275
65238,15022,1115,298.0,0,1,0,Lifestyle,Tablet,Morning,0,1,2024-05-14 17:57:46,0.2672645739910314
49631,34513,275,275.0,1,0,0,Tech,Desktop,Night,0,1,2024-02-07 18:28:03,1.0
84678,2246,703,703.0,0,0,0,Sports,Mobile,Morning,1,0,2023-11-02 20:42:29,1.0
33186,25287,617,617.0,0,0,0,Lifestyle,Desktop,Night,0,1,2025-05-16 05:17:58,1.0
24337,21060,2663,2302.0,1,0,0,Gaming,Mobile,Night,1,0,2024-05-15 14:37:09,0.8644386030792339
85404,9649,3453,1284.0,1,1,0,News,Tablet,Afternoon,1,1,2023-12-11 18:27:02,0.37185056472632494
40011,43472,2985,1486.0,1,0,0,Education,Mobile,Morning,1,1,2024-03-03 15:00:59,0.497822445561139
49693,4952,2352,1454.0,1,0,0,Education,TV,Morning,0,1,2023-12-30 10:02:22,0.6181972789115646
16171,8356,2478,2478.0,0,0,0,music,Mobile,Morning,1,1,2024-10-03 22:41:32,1.0
79304,6197,3045,3045.0,1,0,0,News,Mobile,Night,0,0,2025-03-08 18:14:36,1.0
31535,32638,2562,458.0,1,0,0,Gaming,TV,Night,1,1,2025-05-23 18:37:44,0.17876658860265418
53154,17425,2019,783.0,0,0,0,Sports,Mobile,Evening,0,1,2025-06-21 05:11:43,0.38781575037147104
99060,28383,1329,1329.0,1,0,0,Music,Tablet,Night,0,0,2024-09-11 10:29:00,1.0
81662,46678,3531,898.0,0,0,0,Comedy,Desktop,Afternoon,1,0,2023-03-25 11:57:55,0.2543188898329085
15087,15950,2096,1394.0,0,0,0,Tech,Desktop,Evening,0,1,2024-07-27 17:17:07,0.6650763358778626
85564,4150,449,449.0,0,0,0,Education,Mobile,Morning,1,1,2024-02-16 07:56:24,1.0
27264,318,2864,2602.0,0,0,0,Sports,TV,Night,0,0,2024-07-03 11:34:09,0.9085195530726257
53460,31337,738,738.0,0,0,0,Education,Mobile,Night,0,1,2024-11-15 23:39:23,1.0
40527,4869,2464,2464.0,0,1,0,Comedy,Desktop,Morning,1,0,2023-07-13 11:04:18,1.0
16946,48539,2783,221.0,0,0,0,Gaming,Mobile,Night,0,0,2025-09-03 07:02:00,0.0794107078692059
80722,2820,2399,2399.0,0,0,0,Gaming,Tablet,Night,0,0,2025-03-30 05:11:56,1.0
38020,23257,770,770.0,0,0,0,Lifestyle,Desktop,Afternoon,0,1,2023-07-08 11:07:27,1.0
56883,7390,804,237.0,1,0,0,Comedy,TV,Evening,0,0,2023-06-05 13:56:00,0.2947761194029851
89228,32554,3525,2987.0,0,0,0,News,TV,Afternoon,0,0,2025-06-08 06:51:01,0.8473758865248227
83469,32495,2510,1681.0,1,0,0,Lifestyle,Tablet,Evening,1,0,2024-06-19 13:36:03,0.6697211155378486
2716,48538,2083,2083.0,1,0,0,Tech,Tablet,Morning,0,0,2024-11-30 02:59:07,1.0
73695,21804,3410,3410.0,1,0,0,Music,Mobile,Morning,0,0,2024-09-08 16:29:26,1.0
48720,44519,617,617.0,0,0,0,Lifestyle,Tablet,Afternoon,1,0,2024-11-02 04:48:03,1.0
26990,17952,3530,3090.0,1,0,0,Education,Desktop,Afternoon,0,0,2024-01-29 05:10:50,0.8753541076487252
58940,38920,932,75.0,0,0,0,Music,TV,Morning,0,0,2025-03-06 15:12:47,0.08047210300429185
4685,20725,669,669.0,1,0,0,Lifestyle,Desktop,Evening,0,0,2023-06-02 02:20:39,1.0
6128,44892,210,210.0,0,0,0,News,Tablet,Evening,1,1,2025-05-27 11:53:45,1.0
85441,45735,3473,1334.0,0,0,0,Education,Tablet,Night,0,0,2023-09-02 09:11:31,0.3841059602649007
37968,10234,740,587.0,0,0,0,Lifestyle,Desktop,Evening,1,0,2023-07-12 01:18:39,0.7932432432432432
71234,39008,1641,1641.0,0,0,0,Music,Tablet,Morning,1,0,2024-04-21 08:49:02,1.0
79978,39460,2042,1663.0,0,0,0,Comedy,Desktop,Afternoon,0,0,2023-11-21 01:23:29,0.8143976493633692
7513,1461,1794,1794.0,0,0,1,Music,Mobile,Evening,0,0,2023-09-21 08:43:37,1.0
11435,25205,628,628.0,0,0,0,Tech ,Desktop,Morning,0,1,2025-04-08 23:38:11,1.0
94987,14258,2775,1627.0,1,0,0,Tech,Tablet,Morning,0,0,2024-09-13 21:28:46,0.5863063063063063
23270,24606,2169,2169.0,1,0,0,Lifestyle,Tablet,Morning,0,1,2025-09-29 14:28:10,1.0
91173,39487,2359,2359.0,0,0,0,Education,Desktop,Night,1,1,2023-08-24 22:52:52,1.0
58225,40390,316,316.0,1,0,0,Gaming,Mobile,Evening,0,0,2023-09-21 14:01:22,1.0
78983,14819,3433,2747.0,0,0,0,News,Tablet,Night,0,1,2025-04-08 01:41:39,0.8001747742499272
41225,15867,3019,762.0,0,0,0,Sports,Desktop,Afternoon,0,1,2023-10-08 18:52:23,0.25240145743623715
29084,36960,662,662.0,0,0,0,Lifestyle,Mobile,Afternoon,1,0,2024-09-21 13:40:16,1.0
32908,40488,896,631.0,1,0,0,Lifestyle,Desktop,Evening,0,1,2023-12-06 15:09:08,0.7042410714285714
16880,38592,1864,1291.0,1,0,0,Gaming,Desktop,Morning,1,0,2023-12-26 20:33:39,0.6925965665236051
19460,516,747,747.0,0,0,0,News,Tablet,Afternoon,0,0,2025-03-30 07:40:20,1.0
90595,8993,2030,899.0,0,0,0,Lifestyle,TV,Morning,0,0,2024-10-19 19:09:13,0.44285714285714284
33232,44581,2454,1951.0,0,0,0,Tech,Desktop,Night,1,0,2025-07-05 15:52:08,0.7950285248573757
17237,6443,617,617.0,0,0,0,Comedy,Tablet,Afternoon,0,1,2023-04-17 16:04:46,1.0
30950,17382,3376,375.0,0,0,0,Lifestyle,Desktop,Morning,1,1,2024-08-07 15:23:18,0.1110781990521327
48871,28298,1670,480.0,0,0,0,Lifestyle,Desktop,Night,1,1,2025-02-28 11:45:07,0.2874251497005988
15370,26406,2133,843.0,1,0,1,Lifestyle,Mobile,Morning,1,0,2023-09-14 14:59:26,0.3952180028129395
20995,41601,104,104.0,0,0,0,Gaming,Tablet,Morning,1,1,2023-06-07 05:55:30,1.0
82519,11652,107,107.0,1,0,0,Lifestyle,Mobile,Morning,1,0,2024-05-08 09:44:43,1.0
7378,33480,544,544.0,1,0,0,Lifestyle,Tablet,Afternoon,0,0,2024-07-17 19:14:02,1.0
31005,42743,2115,1329.0,1,0,0,Music,TV,Evening,0,1,2025-01-28 14:18:22,0.6283687943262412
32369,10491,2769,304.0,0,0,0,Music,Mobile,Morning,0,0,2024-09-04 16:11:21,0.10978692668833515
17288,2833,384,384.0,0,0,0,News,Tablet,Night,1,0,2023-03-22 06:03:44,1.0
23268,10481,1523,1523.0,0,0,1,Sports,Desktop,Afternoon,1,0,2024-04-20 09:32:19,1.0
1825,31544,1823,1823.0,1,0,0,Tech,Mobile,Evening,0,1,2024-10-16 20:33:06,1.0
16147,13756,2937,441.0,0,0,0,Sports,TV,Evening,0,0,2023-01-21 05:21:41,0.1501532175689479
16604,21871,3596,2146.0,0,0,0,Education,Mobile,Morning,1,1,2024-05-20 06:44:31,0.5967741935483871
10799,15683,424,424.0,0,0,0,Lifestyle,Mobile,Afternoon,1,1,2023-12-12 00:33:56,1.0
17609,36360,380,380.0,1,0,0,Tech,Mobile,Evening,0,1,2025-07-28 15:26:01,1.0
91310,40540,1141,664.0,1,0,0,News,Tablet,Evening,0,0,2024-03-16 12:04:49,0.581945661700263
4971,18190,231,231.0,1,1,0,Comedy,Desktop,Evening,0,0,2024-09-25 10:17:07,1.0
63708,23512,298,298.0,0,0,0,Comedy,Desktop,Evening,1,1,2023-12-17 19:31:18,1.0
11571,31493,3267,3241.0,1,0,0,Lifestyle,Mobile,Evening,0,0,2023-03-29 00:34:03,0.9920416284052648
84691,31817,3064,3064.0,0,0,0,Education,Tablet,Evening,1,0,2024-04-04 19:16:22,1.0
57836,5840,477,242.0,1,0,0,Lifestyle,Mobile,Afternoon,1,0,2023-10-12 21:07:53,0.5073375262054507
21753,32290,2320,1384.0,0,0,0,Sports,Desktop,Night,0,0,2025-07-23 05:07:50,0.596551724137931
57518,19744,1323,575.0,1,0,0,Lifestyle,Desktop,Evening,1,0,2024-09-29 23:30:48,0.4346182917611489
58572,38147,310,310.0,1,0,0,News,Mobile,Morning,0,0,2024-08-17 20:45:26,1.0
54906,30338,1035,1035.0,0,0,0,Tech,Desktop,Night,1,1,2023-10-13 16:52:26,1.0
35284,49992,3373,3155.0,1,0,0,News,Mobile,Evening,0,0,2025-03-08 07:43:45,0.93536910761933
66783,39988,2215,903.0,0,0,0,Gaming,Desktop,Morning,0,1,2024-04-07 22:53:49,0.4076749435665914
28097,6589,2222,328.0,0,0,0,Music,Mobile,Morning,0,0,2024-07-14 02:10:09,0.1476147614761476
60389,40492,987,987.0,0,0,0,News,Tablet,Afternoon,1,0,2023-08-10 13:57:15,1.0
33258,34677,1401,1401.0,0,0,0,Tech,Desktop,Evening,0,0,2025-05-02 10:27:27,1.0
85817,19333,2020,1616.0,0,0,0,Tech,Desktop,Night,0,0,2023-07-08 13:31:27,0.8
20361,18566,1177,1177.0,0,0,0,Tech,Desktop,Night,0,1,2025-09-29 04:51:43,1.0
79069,14103,2312,2312.0,1,0,0,Sports,Mobile,Morning,0,0,2024-08-01 14:01:04,1.0
21299,32038,1714,380.0,0,0,0,Sports,Tablet,Morning,0,0,2023-12-07 12:26:15,0.22170361726954493
56109,33310,192,192.0,0,0,0,Gaming,Tablet,Morning,1,1,2024-04-25 05:12:13,1.0
18879,47456,2545,2545.0,0,0,0,Comedy,Tablet,Morning,0,1,2024-04-15 10:18:28,1.0
39385,6246,2737,2737.0,1,0,0,Comedy,TV,Morning,0,0,2024-12-24 20:29:27,1.0
65743,10447,772,772.0,0,0,0,News,TV,Evening,1,0,2024-09-07 13:12:11,1.0
30396,22024,3557,2478.0,0,0,0,Music,Tablet,Evening,0,0,2024-05-24 16:50:21,0.696654484115828
48075,11363,1856,1503.0,0,0,0,Tech,TV,Afternoon,0,0,2025-09-01 22:51:33,0.8098060344827587
64233,26203,1928,688.0,0,0,0,Music,TV,Morning,1,0,2025-04-28 08:16:41,0.35684647302904565
22338,46161,1266,1266.0,0,0,0,Gaming,Desktop,Evening,0,0,2025-07-30 10:27:57,1.0
52701,8476,3276,1479.0,0,1,0,Music,Desktop,Night,0,0,2023-01-16 13:44:16,0.45146520146520147
89813,18460,1323,1323.0,1,0,0,Gaming,Mobile,Morning,1,0,2025-07-07 13:22:51,1.0
95289,43751,3384,85.0,0,1,0,Sports,TV,Night,0,1,2025-05-24 03:25:18,0.025118203309692673
29528,20316,2151,2151.0,0,1,0,Lifestyle,TV,Morning,0,0,2024-08-02 01:03:58,1.0
81711,26870,2609,1775.0,0,0,0,Music,Mobile,Afternoon,0,0,2025-02-15 03:14:35,0.6803372939823688
82709,48311,1868,104.0,0,0,0,Lifestyle,Mobile,Morning,0,0,2025-04-26 11:46:41,0.055674518201284794
52538,19142,445,445.0,1,0,0,Tech,Mobile,Evening,0,1,2025-01-25 22:44:19,1.0
32584,1009,1228,1228.0,0,0,0,Comedy,TV,Morning,0,0,2025-08-02 10:25:52,1.0
64785,33547,292,292.0,0,0,0,Comedy,Desktop,Afternoon,0,0,2024-02-07 01:19:50,1.0
70352,10591,2536,2326.0,0,0,0,Lifestyle,Desktop,Morning,1,1,2025-09-09 10:47:14,0.917192429022082
3247,41556,1837,1837.0,0,0,0,Tech,TV,Afternoon,1,0,2024-12-10 03:48:51,1.0
46911,41854,894,894.0,0,0,0,Comedy,Desktop,Evening,0,0,2023-07-18 17:07:53,1.0
31305,43885,443,443.0,0,0,0,Music,Mobile,Afternoon,1,1,2024-10-17 21:39:15,1.0
58362,38741,3556,3428.0,0,0,0,Sports,Mobile,Morning,1,0,2023-02-09 22:54:15,0.9640044994375703
87344,20449,665,665.0,0,0,0,Sports,TV,Afternoon,1,0,2025-05-28 15:15:57,1.0
77420,20485,1962,1962.0,0,0,0,Lifestyle,Mobile,Afternoon,0,0,2023-06-01 05:15:08,1.0
89062,33942,747,396.0,1,0,0,Music,Desktop,Morning,0,0,2023-02-21 15:12:45,0.5301204819277109
94362,19840,387,387.0,0,0,0,Lifestyle,Desktop,Afternoon,0,0,2025-04-13 06:55:05,1.0
26647,35196,2083,290.0,0,0,0,Education,Desktop,Morning,0,1,2023-11-09 07:09:02,0.13922227556409025
52312,21428,1846,251.0,0,0,0,Tech,Desktop,Night,0,0,2025-09-18 14:36:53,0.13596966413867823
85766,25802,1017,1015.0,0,0,0,News,Desktop,Night,1,0,2024-10-19 08:42:58,0.9980334316617503
79313,37318,2605,100.0,1,0,0,Sports,Mobile,Morning,1,0,2023-10-24 06:33:37,0.03838771593090211
42771,15415,2880,2785.0,0,0,0,Comedy,Tablet,Night,0,1,2025-03-13 00:15:01,0.9670138888888888
73316,24039,2970,2831.0,1,0,0,Music,Mobile,Night,0,0,2025-09-12 19:56:39,0.9531986531986532
824,29876,2083,2083.0,1,0,0,Lifestyle,Tablet,Afternoon,0,1,2024-06-30 11:20:00,1.0
62615,23040,3554,3143.0,1,0,0,Lifestyle,Mobile,Afternoon,1,0,2024-08-24 14:48:59,0.8843556555993247
24718,39133,1606,1606.0,1,0,0,Comedy,Mobile,Night,1,1,2025-01-16 09:56:34,1.0
11065,45177,611,611.0,0,0,0,Education,TV,Evening,1,0,2023-02-04 08:03:49,1.0
19484,35160,991,991.0,0,0,0,Education,Tablet,Morning,1,0,2024-09-14 13:06:42,1.0
38940,29048,2502,109.0,0,0,1,Lifestyle,Mobile,Night,0,0,2023-08-18 21:06:26,0.043565147881694646
16231,41050,196,196.0,0,0,0,News,Desktop,Afternoon,1,1,2023-07-23 20:05:25,1.0
54996,27332,3112,1435.0,1,0,0,Education,Desktop,Morning,0,1,2023-11-11 11:56:06,0.4611182519280206
94630,37489,1144,535.0,0,0,0,Education,Tablet,Night,0,1,2023-03-07 18:15:59,0.46765734265734266
84325,43415,2563,2563.0,0,0,0,Gaming,TV,Morning,0,0,2024-02-23 09:06:37,1.0
76874,8321,2786,1894.0,1,0,0,Tech,Mobile,Evening,0,0,2025-05-09 03:34:40,0.6798277099784638
47020,22968,2528,256.0,0,0,0,Gaming,TV,Afternoon,0,0,2025-06-05 14:41:00,0.10126582278481013
97101,16363,3383,1561.0,0,0,0,Education,Mobile,Afternoon,1,0,2024-08-16 12:22:06,0.46142477091339046
9069,45422,820,596.0,0,0,0,Comedy,Tablet,Afternoon,0,1,2024-07-18 15:01:20,0.7268292682926829
26702,6438,905,905.0,1,0,0,Education,Desktop,Afternoon,1,0,2024-05-31 17:36:01,1.0
21299,16716,87,87.0,1,0,1,Sports,Desktop,Afternoon,1,0,2025-06-20 18:37:40,1.0
31429,41862,805,805.0,0,0,0,Tech,Desktop,Evening,0,0,2024-03-28 00:56:26,1.0
24647,25460,70,70.0,0,0,0,Sports,Desktop,Evening,0,0,2024-05-27 12:41:58,1.0
17039,23612,2390,1058.0,0,1,0,News,TV,Morning,1,0,2025-09-13 23:38:54,0.4426778242677824
73954,7702,3554,3314.0,0,0,0,Education,Mobile,Night,1,0,2025-06-17 13:51:19,0.9324704558244232
88319,28403,1510,1322.0,0,0,0,Sports,Mobile,Night,0,1,2024-09-07 18:44:59,0.8754966887417218
30182,9634,2182,2182.0,1,1,0,Gaming,Mobile,Evening,0,0,2025-07-24 18:00:56,1.0
84009,8962,1790,998.0,1,0,0,Education,TV,Night,0,0,2024-09-24 04:22:24,0.5575418994413408
65499,31186,3066,1864.0,0,0,0,Education,Mobile,Afternoon,0,0,2024-09-18 18:02:48,0.6079582517938682
22930,8716,3284,318.0,0,0,0,Music,Tablet,Morning,0,1,2025-06-02 04:30:39,0.09683313032886723
82132,20664,2509,2509.0,1,0,0,Gaming,Desktop,Morning,0,1,2025-07-22 08:15:09,1.0
18264,13992,176,176.0,0,0,0,Lifestyle,Mobile,Evening,0,0,2023-01-23 17:40:58,1.0
41851,17490,1066,1033.0,0,0,0,Music,TV,Night,1,1,2024-03-02 04:39:10,0.9690431519699813
51013,38683,1291,1291.0,1,0,0,Music,Tablet,Evening,0,0,2024-09-16 10:37:30,1.0
76284,8125,1331,1331.0,0,0,0,Comedy,Mobile,Evening,0,0,2024-08-30 04:20:47,1.0
4759,49508,2428,2031.0,0,0,0,Comedy,Mobile,Morning,1,1,2023-04-05 01:31:21,0.836490939044481
73838,575,1467,1467.0,0,0,0,Music,Tablet,Afternoon,1,0,2024-03-27 14:45:21,1.0
82559,40122,2894,621.0,1,0,0,Lifestyle,Mobile,Evening,0,1,2025-04-01 23:41:10,0.21458189357290947
7576,34458,2839,1104.0,0,0,0,Comedy,Tablet,Evening,0,1,2024-08-29 21:12:52,0.38886932018316306
32162,14519,2401,1984.0,0,1,0,Lifestyle,TV,Evening,1,0,2023-07-13 17:33:11,0.8263223656809663
53094,21361,894,894.0,1,0,0,Gaming,Mobile,Morning,0,0,2023-11-27 04:00:06,1.0
40794,26545,3023,1801.0,0,0,1,Sports,Mobile,Afternoon,1,0,2024-05-21 00:52:06,0.5957657955673172
19667,29166,2179,1535.0,0,1,0,Tech,Desktop,Afternoon,0,1,2025-06-15 03:10:41,0.7044515832950895
71735,32830,731,76.0,1,0,0,Sports,Mobile,Night,0,0,2025-02-07 05:06:08,0.1039671682626539
45131,19580,805,805.0,1,0,0,Sports,Desktop,Night,0,0,2025-01-30 01:21:25,1.0
52109,42310,2049,298.0,0,0,0,Comedy,Tablet,Morning,0,0,2023-10-03 17:09:16,0.14543679843826257
66759,25578,1464,1464.0,1,0,0,News,Tablet,Afternoon,0,0,2024-08-23 08:14:57,1.0
97623,48033,410,410.0,1,0,0,Sports,Desktop,Afternoon,1,1,2025-09-06 23:16:35,1.0
54013,18483,2522,475.0,0,0,0,Sports,TV,Evening,0,0,2024-07-29 20:21:55,0.18834258524980174
12103,48939,2945,2945.0,1,0,0,Music,Mobile,Morning,0,1,2023-12-28 19:23:07,1.0
6836,42178,1980,1980.0,0,0,0,Music,Tablet,Evening,0,0,2023-04-30 12:30:38,1.0
22006,23437,2271,2271.0,0,0,0,Music,Mobile,Morning,1,1,2024-08-06 08:35:45,1.0
71789,36801,633,633.0,1,0,0,Gaming,TV,Morning,0,0,2025-01-04 21:22:07,1.0
36652,18014,636,636.0,1,0,0,Lifestyle,Tablet,Evening,0,0,2023-06-10 12:31:31,1.0
18111,19295,3418,1135.0,1,1,0,Music,Tablet,Afternoon,0,0,2024-10-13 13:19:43,0.3320655354008192
72504,42790,3017,27.0,0,0,0,Sports,Tablet,Afternoon,0,1,2024-08-10 05:45:49,0.008949287371561154
98841,29990,2961,1947.0,0,0,0,Lifestyle,Tablet,Evening,0,0,2024-10-13 14:09:30,0.6575481256332321
18194,5000,2613,2613.0,0,0,0,Gaming,Tablet,Night,0,1,2024-05-30 05:41:41,1.0
98442,49860,2195,2195.0,1,0,0,Gaming,Mobile,Afternoon,1,1,2025-07-20 06:08:22,1.0
85958,22956,1155,1155.0,0,0,0,Music,Desktop,Morning,1,0,2023-10-15 21:20:09,1.0
32303,40940,2307,298.0,0,0,0,Sports,Mobile,Morning,1,0,2023-05-22 14:22:59,0.129172084958821
4873,4131,465,465.0,0,0,0,Education,TV,Evening,0,0,2024-10-13 21:04:01,1.0
92356,24439,2922,789.0,1,0,0,Comedy,Mobile,Afternoon,1,0,2025-06-20 01:19:01,0.27002053388090347
46686,20871,1543,1543.0,0,1,0,Tech,Desktop,Afternoon,0,0,2025-04-01 12:42:12,1.0
21092,34531,3127,1740.0,0,0,0,Comedy,TV,Morning,1,0,2023-04-26 05:53:27,0.5564438759194116
67425,14146,1367,1367.0,0,0,0,Gaming,TV,Morning,0,0,2023-02-13 19:47:45,1.0
67406,21308,422,422.0,1,0,0,Sports,Mobile,Morning,1,0,2023-08-26 19:37:36,1.0
32017,28510,3584,479.0,1,0,0,Education,Tablet,Morning,1,0,2024-05-28 22:09:37,0.13364955357142858
54445,49006,2044,7368.0,NULL,0,0,gamingg,TV,Afternoon,1,0,2023-08-06 18:01:52,3.604696673189824
37034,42255,2932,1470.0,0,0,0,Education,Mobile,Afternoon,0,0,2025-03-08 05:10:49,0.5013642564802183
54006,5067,2961,2040.0,0,0,0,Education,Desktop,Afternoon,1,0,2024-09-26 18:54:09,0.6889564336372846
96852,38596,2453,2453.0,1,0,0,Education,Mobile,Afternoon,1,1,2025-05-01 08:39:50,1.0
57315,14670,3221,2283.0,0,0,0,Gaming,TV,Afternoon,1,1,2025-03-11 06:58:41,0.7087860912760012
50153,5846,1624,880.0,0,0,0,Education,Mobile,Night,1,0,2023-07-17 14:52:17,0.541871921182266
4925,4322,970,970.0,0,0,0,MUsic,Tablet,Evening,0,0,2023-08-26 21:51:56,1.0
47035,19282,1005,248.0,1,0,0,Tech,Tablet,Evening,0,0,2024-08-09 17:01:33,0.24676616915422886
53276,35105,894,894.0,1,0,0,Lifestyle,Desktop,Morning,0,1,2023-09-11 13:59:14,1.0
18549,35253,1648,1648.0,0,0,0,Sports,Desktop,Morning,1,1,2025-03-18 15:45:26,1.0
70755,4249,207,207.0,1,0,0,Education,Tablet,Morning,0,0,2023-06-20 06:21:22,1.0
41410,31198,931,931.0,1,0,0,Sports,TV,Evening,0,1,2024-07-02 19:07:00,1.0
99125,29265,2664,2664.0,0,0,0,Sports,Mobile,Night,0,0,2023-01-21 01:07:48,1.0
51725,28450,353,353.0,0,0,0,Education,TV,Morning,0,1,2024-01-06 20:18:04,1.0
32894,22350,980,187.0,1,0,0,Lifestyle,Mobile,Morning,0,0,2024-05-28 00:52:35,0.19081632653061226
22099,16140,2947,1815.0,1,1,0,Education,Mobile,Morning,0,1,2025-05-19 12:08:58,0.6158805564981337
22935,18958,1946,1946.0,0,0,0,Gaming,TV,Morning,1,0,2023-11-18 19:02:27,1.0
18799,17708,367,367.0,0,0,0,Sports,Tablet,Night,0,1,2023-07-20 12:57:29,1.0
72255,43425,3033,1866.0,0,0,0,Music,Mobile,Afternoon,0,0,2025-01-12 07:27:18,0.6152324431256182
17099,24403,385,310.0,0,0,0,Comedy,Mobile,Evening,0,0,2024-06-25 20:56:48,0.8051948051948052
88032,8665,2886,2886.0,0,0,0,Gaming,Desktop,Afternoon,0,0,2023-12-23 16:29:56,1.0
98298,503,1879,26.0,0,0,0,Comedy,TV,Night,1,0,2023-07-01 09:47:38,0.013837147418839808
54543,46647,3422,2890.0,0,0,0,Lifestyle,Mobile,Afternoon,1,0,2023-12-11 19:18:43,0.8445353594389247
87799,27519,2878,2878.0,0,0,0,Comedy,Desktop,Night,0,0,2025-02-07 13:01:43,1.0
78102,38248,3456,977.0,1,0,0,Tech,Desktop,Evening,0,1,2025-06-16 14:21:36,0.28269675925925924
6897,18815,2272,2272.0,0,0,0,Gaming,Mobile,Afternoon,0,0,2025-07-14 09:41:08,1.0
18577,29831,1335,1335.0,0,0,0,Gaming,Tablet,Night,0,0,2024-01-12 18:47:44,1.0
73443,591,305,305.0,1,0,0,Sports,Mobile,Night,0,0,2024-11-12 15:44:49,1.0
66463,773,3488,3379.0,0,0,1,Sports,Desktop,Afternoon,1,0,2025-03-28 09:08:56,0.96875
39771,21348,2349,2349.0,0,0,0,Gaming,TV,Evening,0,0,2025-08-02 13:10:09,1.0
31998,44957,896,896.0,0,0,0,Gaming,TV,Night,0,0,2024-10-04 19:30:51,1.0
75661,4525,3127,641.0,0,0,0,News,Tablet,Night,0,0,2023-03-12 21:28:32,0.20498880716341542
17103,38668,3222,453.0,0,0,0,Lifestyle,Mobile,Morning,0,0,2025-09-06 05:56:24,0.14059590316573556
81639,26485,166,166.0,0,1,1,Gaming,Desktop,Evening,0,0,2025-04-26 21:17:25,1.0
57893,20768,2368,2368.0,1,0,0,News,Desktop,Night,0,0,2025-02-18 06:01:53,1.0
23099,32010,2200,2059.0,0,0,0,Gaming,Tablet,Afternoon,1,0,2025-05-17 19:59:31,0.9359090909090909
